SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
172.17.0.2,104.16.248.249,48612,443,2024-04-01 18:37:53,0.398208,4765,11966.108164577307,0,0.0,554314.4897959183,744.5229948066872,680.7142857142857,74.0,66,2.444710062468186,0.825648489035445,1.0937378727485436,0.0175906127586938,0.1326296073985513,0.0742348571428571,0.019895,0.0,1.2291340872230612,0.5597155763251392,1.7866217098433923,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.4.4,172.17.0.2,443,46372,2024-04-01 18:37:53,0.481941,1600,3319.908453524394,0,0.0,21713.05555555555,147.35350540640542,133.33333333333334,66.0,66,1.3708530342924514,0.4569510114308172,1.1051512905480405,0.0347669763445763,0.1864590473658395,0.1629570833333333,0.046486,0.0,1.873940980264896,0.8739564297655427,1.144221800929219,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46372,443,2024-04-01 18:37:53,0.470027,6676,14203.43937688686,0,0.0,564897.5061728394,751.5966379467377,741.7777777777778,93.0,66,2.5895982433482643,0.8991229386335642,1.0132369295267585,0.0289844260875555,0.1702481309370401,0.14613,0.03414,0.0,1.973413735298192,0.8583354142903379,1.1650457191339225,-1,-1,-1,,-1,,-0.0,1.0,DoH
96.17.52.124,172.17.0.2,443,50494,2024-04-01 18:37:54,0.292334,5234,17904.17809765542,0,0.0,4310.028546712802,65.65080766230376,76.97058823529412,66.0,66,0.5013154579175125,0.1671051526391708,0.852933687626415,0.0023873898221944,0.0488609232638354,0.0900301617647058,0.08852,0.0,0.0927220566352026,1.8425800363731943,0.5427172661483567,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,96.17.52.124,50494,443,2024-04-01 18:37:54,0.279264,294899,1055986.4500973988,0,0.0,9040724.54648889,3006.7797635491847,3931.986666666666,2962.0,4410,0.9677995160394124,-0.1589784989004612,0.7646973447390084,0.0015352061712469,0.0391817070997032,0.07641792,0.076643,0.0,-0.0172335523381296,1.9503468750236976,0.5127293061588593,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,57984,2024-04-01 18:37:54,0.177464,1530,8621.46688905919,0,0.0,23144.44628099174,152.13298879924676,139.0909090909091,66.0,66,1.4413226809214763,0.4804408936404921,1.0937665861383754,0.0030960530755041,0.0556421879108301,0.0634826363636363,0.044469,0.0,1.025137781826992,1.1409083421624433,0.8764945991232127,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57984,443,2024-04-01 18:37:54,0.165682,6428,38797.21393995727,0,0.0,520422.83950617287,721.4033819619734,714.2222222222222,93.0,66,2.5833905319352994,0.8985572266923351,1.010054517370529,0.0020891214692098,0.0457069083313439,0.0541178888888888,0.032699,0.0,1.4058414583819503,1.184019896873599,0.8445804015967102,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.4.4,172.17.0.2,443,46378,2024-04-01 18:37:54,0.14056,1599,11375.924871940808,0,0.0,21690.52083333333,147.27702072398577,133.25,66.0,66,1.3698674715731989,0.4566224905243996,1.1052684482100246,0.0018501590532222,0.0430134752516257,0.0602566666666666,0.0465035,0.0,0.95922265658924,1.4008788249303146,0.7138376155052126,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46378,443,2024-04-01 18:37:54,0.12592,6501,51628.01778907242,0,0.0,532252.4444444445,729.5563339759614,722.3333333333334,93.0,66,2.587874180614281,0.8996335207679238,1.0099995394221892,0.0011105351825432,0.0333246932850583,0.0443701111111111,0.03144,0.0,1.164011713521926,1.331448446698989,0.7510617496901685,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50526,2024-04-01 18:37:54,0.134226,1428,10638.773412006616,0,0.0,27656.66666666667,166.30293643428752,158.66666666666666,66.0,66,1.671648173872433,0.5572160579574775,1.0481277506362658,0.0021476003842469,0.0463422095313431,0.0544335555555555,0.036233,0.0,1.1782275212781401,1.1745999188653249,0.8513537111138318,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50526,443,2024-04-01 18:37:54,0.124152,4776,38468.973516334816,0,0.0,1478109.3333333333,1215.7751985187613,796.0,70.0,66,1.7914496056948397,0.6004399504854145,1.5273557770336197,0.00152806953025,0.0390905299305343,0.0413895,0.0308365,0.0,0.8098892508303034,1.058811432680781,0.9444552345530708,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.8.8,172.17.0.2,443,57990,2024-04-01 18:37:54,0.476468,1532,3215.32610794429,0,0.0,23190.56198347107,152.28447715860955,139.27272727272728,66.0,66,1.443470706401898,0.481156902133966,1.0934264025748728,0.0273283622446942,0.1653129221951333,0.1243031818181818,0.052957,0.0,1.2947478189387818,0.7519265896918563,1.329917060666528,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,57990,443,2024-04-01 18:37:54,0.46431,6437,13863.582520298938,0,0.0,1028546.734375,1014.1729311981264,804.625,83.5,66,2.1331421234485384,0.7283028143212233,1.2604293070661818,0.02011832100125,0.1418390672602227,0.0918855,0.046645,0.0,0.9568696595487384,0.6478151737378796,1.5436501652624492,-1,-1,-1,,-1,,-0.0,1.0,DoH
185.146.173.20,172.17.0.2,443,39540,2024-04-01 18:37:54,0.541502,2687,4962.123870271947,0,0.0,9702.501783590966,98.5012780810024,92.65517241379312,66.0,66,0.8118221285983699,0.2706073761994566,1.0630952974875585,0.0261503466224756,0.1617106880279582,0.305562724137931,0.376876,0.0,-1.3229788964178963,1.8895641831979728,0.529222563007921,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,185.146.173.20,39540,443,2024-04-01 18:37:54,0.529224,81531,154057.63910933744,0,0.0,6005117.505306122,2450.534126533667,2329.457142857143,1457.0,1457,1.0680820153579158,0.3560273384526386,1.051976480463607,0.0156932562238726,0.1252727273746071,0.3222243142857142,0.3648,0.0,-1.0195918921834497,2.572182477692501,0.388774905619098,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
34.149.46.130,172.17.0.2,443,52182,2024-04-01 18:37:54,0.191426,2028,10594.17216052156,0,0.0,14251.772853185592,119.38078929704558,106.73684210526316,66.0,66,1.0237034537584009,0.3412344845861336,1.1184590713234053,0.0028573517549695,0.0534542024070093,0.0897433684210526,0.109218,0.0,-1.0929710313885637,1.6788833128166676,0.5956340100386708,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.149.46.130,52182,443,2024-04-01 18:37:55,0.178189,34009,190859.1439426676,0,0.0,1352245.237654321,1162.8607989154682,1889.388888888889,2841.0,2866,-2.4550086613942685,-0.8398349243709469,0.6154692693251324,0.0018446227622006,0.0429490717268792,0.0828887222222222,0.0959925,0.0,-0.9153011171771318,1.9299304708918112,0.5181533817318843,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48630,2024-04-01 18:37:55,0.108831,1494,13727.706260164841,0,0.0,25663.840000000004,160.19937577905853,149.4,66.0,66,1.561803838393648,0.5206012794645494,1.0722849784408202,0.00135276755024,0.0367799884480677,0.0445606,0.030488,0.0,1.1478470163091603,1.2115446980881517,0.8253925765826265,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48630,443,2024-04-01 18:37:55,0.098581,4806,48751.787869873515,0,0.0,558680.8163265307,747.4495409902468,686.5714285714286,74.0,66,2.458646617508948,0.830251936136417,1.0886697434314871,0.0008527078598367,0.0292011619603866,0.0318168571428571,0.019859,0.0,1.2284980809063797,1.089575037665241,0.9177890144609184,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50536,2024-04-01 18:37:55,0.103214,1490,14436.02612048753,0,0.0,25548.8,159.83991991989987,149.0,66.0,66,1.5578085882724455,0.5192695294241486,1.0727511404020125,0.00120639183744,0.0347331518500696,0.0433056,0.0305655,0.0,1.1003982640269172,1.246808817896355,0.8020475839168536,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50536,443,2024-04-01 18:37:55,0.093102,4959,53264.16188696269,0,0.0,579724.5306122449,761.3964345938618,708.4285714285714,74.0,66,2.4997302690298917,0.8437504330726879,1.0747681069080526,0.0007470158105714,0.0273315899751812,0.03094,0.019886,0.0,1.2133212897644488,1.1320234215461082,0.8833739487776747,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.248.249,172.17.0.2,443,48634,2024-04-01 18:37:55,0.347155,1491,4294.911494865406,0,0.0,25577.289999999997,159.92901550375402,149.1,66.0,66,1.5588165738076976,0.5196055246025658,1.0726292119634744,0.01614017187556,0.1270439761482613,0.0910698,0.0289145,0.0,1.467727204809717,0.7168368210840694,1.3950176254725644,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48634,443,2024-04-01 18:37:55,0.337129,5219,15480.72102963554,0,0.0,628233.1020408163,792.6115707210035,745.5714285714286,74.0,66,2.5418683755544844,0.857382674786406,1.0630927371234,0.0124538931284897,0.1115970121844209,0.0648187142857142,0.018435,0.0,1.2469074228186952,0.5808284022747613,1.7216788918785504,-1,-1,-1,,-1,,-0.0,1.0,DoH
157.240.249.174,172.17.0.2,443,36160,2024-04-01 18:37:55,0.391795,3927,10023.098814431016,0,0.0,6007.235677083333,77.50635894611057,81.8125,66.0,66,0.6120465552121064,0.2040155184040354,0.9473657319616264,0.0085999830918177,0.0927360937921029,0.174925875,0.2262645,0.0,-1.660797524481406,1.8862760749029528,0.5301450902681087,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,157.240.249.174,36160,443,2024-04-01 18:37:55,0.379041,87348,230444.7276152184,0,0.0,2423699.084444444,1556.8233953934673,1941.0666666666664,1446.0,1446,0.9539938854944008,0.3179979618314669,0.8020452991792145,0.0071872938974587,0.0847779092538779,0.1642260888888888,0.214547,0.0,-1.7806847876049492,1.9371330377715912,0.5162268055426716,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.203.117.159,172.17.0.2,443,52676,2024-04-01 18:37:55,0.269841,1741,6451.9476284182165,0,0.0,17689.395555555555,133.0014870426476,116.06666666666666,66.0,66,1.1293106817056684,0.3764368939018895,1.1459059768177564,0.0090445225873155,0.0951026949529589,0.0684165333333333,0.017281,0.0,1.6130625959220213,0.7193963679701666,1.3900542795643778,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.117.159,52676,443,2024-04-01 18:37:55,0.266986,18831,70531.78818365007,0,0.0,5485639.637755102,2342.1442393147145,1345.071428571429,325.0,66,1.3065866031417737,0.5461112971187765,1.74127870800308,0.0101537160976734,0.1007656493933992,0.0771875714285714,0.0172455,0.0,1.7845983762150388,0.7660107575670291,1.305464695007884,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.9.111,172.17.0.2,443,57456,2024-04-01 18:37:55,0.023342,1289,55222.34598577671,0,0.0,28580.359375,169.05726655485708,161.125,70.0,66,1.6170556023469895,0.5626791556406306,1.0492305139168787,5.55435489375e-05,0.0074527544530529,0.01288975,0.0157725,0.0,-1.1604098933458584,1.7295283349527106,0.5781923197155036,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.111,57456,443,2024-04-01 18:37:55,0.019287,6227,322859.95748431585,0,0.0,1017427.484375,1008.6761047903336,778.375,82.0,66,2.0711554383795496,0.7062475224869894,1.2958742313028215,3.65232492343e-05,0.0060434468008227,0.013654375,0.014517,0.0,-0.4282117614814908,2.259368775802089,0.4426014959178118,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.9.111,172.17.0.2,443,57458,2024-04-01 18:37:55,0.834483,2236,2679.5033571684503,0,0.0,13261.776859504134,115.15978837903504,101.63636363636364,66.0,66,0.9283543536673764,0.3094514512224588,1.1330569518509708,0.0701020440661508,0.2647679060349853,0.176788409090909,0.108136,0.0,0.7778783703698322,0.6677108707712822,1.4976542149821312,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.111,57458,443,2024-04-01 18:37:55,0.831364,138376,166444.54174104243,0,0.0,37627103.30555555,6134.093519466063,5765.666666666667,2954.0,66,1.3751013044115143,0.9291783127497524,1.0639001305658895,0.0635281514264565,0.2520479149416963,0.1733679583333333,0.1068295,0.0,0.7919739191104793,0.6878373041627293,1.4538321692471317,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.9.140,172.17.0.2,443,60370,2024-04-01 18:37:55,0.778553,4506,5787.6599280973805,0,0.0,5088.751615881807,71.33548637166362,79.05263157894737,66.0,66,0.5489258814726001,0.1829752938242,0.9023796545017368,0.0827264785993247,0.2876221107622373,0.4218576140350877,0.626409,0.0,-2.133543058523806,1.4667078720655662,0.6817990269539488,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.140,60370,443,2024-04-01 18:37:55,0.775114,106948,137977.1233650792,0,0.0,3084392.374154503,1756.2438253712105,1008.9433962264152,377.0,1510,1.079480059255742,-0.2853001368802982,1.7406762678063012,0.0687513316475692,0.2622047513825202,0.4661896981132075,0.627864,0.0,-1.8497868673355824,1.7779605276225587,0.5624421827503522,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.4.4,172.17.0.2,443,46404,2024-04-01 18:37:56,0.339446,1474,4342.369625802042,0,0.0,25117.44,158.4848257720593,147.4,66.0,66,1.540841521012368,0.513613840337456,1.075202345807729,0.01457145474004,0.1207122808169906,0.0960164,0.043985,0.0,1.293109524097645,0.7954153409259864,1.2572048193536791,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46404,443,2024-04-01 18:37:56,0.327435,6356,19411.486249179223,0,0.0,1015388.0,1007.664626748404,794.5,83.5,66,2.116775704316326,0.7229587907146945,1.2683003483302755,0.0096202372376093,0.0980828080634387,0.074663875,0.038203,0.0,1.1152069068949637,0.7612330486267103,1.3136581521309845,-1,-1,-1,,-1,,-0.0,1.0,DoH
76.13.32.141,172.17.0.2,443,48228,2024-04-01 18:37:56,0.449591,2606,5796.379375921671,0,0.0,9981.780612244902,99.90886153012104,93.07142857142856,66.0,66,0.8128837069152349,0.2709612356384117,1.073464360262237,0.0110561051578915,0.1051480154729112,0.1780479642857142,0.191573,0.0,-0.3858856200030737,1.6933078906428234,0.5905600543917469,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,76.13.32.141,48228,443,2024-04-01 18:37:56,0.423192,45198,106802.58606022799,0,0.0,781312.3225806452,883.9187307556307,1458.0,1388.0,1388,0.2375784025082017,0.0791928008360672,0.6062542734949457,0.0063528882487804,0.079705007676936,0.1477821612903225,0.144854,0.0,0.1102124462063087,1.8541138831492237,0.5393411964002416,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
157.240.249.35,172.17.0.2,443,44944,2024-04-01 18:37:56,0.254483,2144,8424.924258201923,0,0.0,12983.324263038558,113.94439109951205,102.0952380952381,66.0,66,0.9503382592228188,0.3167794197409396,1.1160598008814144,0.00604325551917,0.07773837867598,0.1172848571428571,0.157937,0.0,-1.568805918628082,1.508712416446323,0.6628168424274236,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,157.240.249.35,44944,443,2024-04-01 18:37:56,0.241358,27708,114800.42095144972,0,0.0,1404136.3333333333,1184.9625873137654,1539.3333333333333,1640.0,2826,-0.2548603670978465,-1.0858289370835394,0.7697894677222383,0.0050338699664722,0.0709497707288206,0.1073921666666666,0.144825,0.0,-1.5827887651564028,1.5136365567287535,0.6606605763811516,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.8.8,172.17.0.2,443,58018,2024-04-01 18:37:57,0.157464,1534,9741.909261799521,0,0.0,23237.338842975205,152.43798359652754,139.45454545454547,66.0,66,1.4455953245018924,0.4818651081672975,1.093101577289311,0.0024577869242644,0.0495760720939493,0.060829909090909,0.044366,0.0,0.996281576707555,1.2270013843701275,0.8149950054973596,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,58018,443,2024-04-01 18:37:57,0.145305,6575,45249.64729362376,0,0.0,1054137.109375,1026.7117946994667,821.875,83.5,66,2.157494451155496,0.7362095223823307,1.2492310810031535,0.0016384240657343,0.0404774513245878,0.045439375,0.0378695,0.0,0.5610438468047805,1.122584884004248,0.8908012340527968,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.4.4,172.17.0.2,443,46412,2024-04-01 18:37:57,0.144921,1611,11116.401349700873,0,0.0,21971.02083333333,148.22624880004665,134.25,66.0,66,1.3813342890178812,0.4604447630059604,1.1041061363131963,0.0021139981195763,0.0459782352812326,0.0610915833333333,0.044017,0.0,1.1140869084400993,1.3287065708298205,0.7526116164048676,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46412,443,2024-04-01 18:37:57,0.132157,6560,49637.930643098734,0,0.0,542582.5432098765,736.6020249835568,728.8888888888889,93.0,66,2.5898200140153724,0.8999281381335961,1.010582046471343,0.0013222565151111,0.0363628452559905,0.047345,0.030801,0.0,1.364909694238613,1.3020158259535608,0.7680398195372373,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50560,2024-04-01 18:37:57,0.336699,1492,4431.257592092641,0,0.0,25605.96,160.01862391609296,149.2,66.0,66,1.5598184379518203,0.5199394793172736,1.072510884156119,0.01508104788236,0.1228049179893052,0.0894618,0.0295125,0.0,1.4645007947944104,0.7284871116300973,1.3727078819038439,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50560,443,2024-04-01 18:37:57,0.326766,4850,14842.425466541807,0,0.0,564313.2653061225,751.2078709026699,692.8571428571429,74.0,66,2.4714483174151605,0.8344656214848972,1.0842175456327194,0.0116300275822448,0.1078426055983668,0.0637644285714285,0.019164,0.0,1.2407089477473827,0.5912730707648465,1.6912659301504147,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.9.140,172.17.0.2,443,60384,2024-04-01 18:37:57,0.340691,5892,17294.263716975205,0,0.0,3752.2228796844174,61.25539061735235,75.53846153846153,66.0,66,0.4671488390979009,0.1557162796993003,0.8109165764007948,0.0079786238926543,0.0893231430965924,0.1966935769230769,0.241675,0.0,-1.5107425080736672,2.2020449583863826,0.4541233348536086,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.140,60384,443,2024-04-01 18:37:57,0.337895,105618,312576.392074461,0,0.0,4912823.9876,2216.4891128990457,1056.18,390.0,66,0.901669215684087,0.4467335274680863,2.098590309321371,0.0070102796553464,0.0837274128069558,0.19801144,0.240573,0.0,-1.525004484426064,2.364953524319931,0.4228412904171389,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.248.249,172.17.0.2,443,48660,2024-04-01 18:37:57,0.132953,1491,11214.489330816152,0,0.0,25577.289999999997,159.92901550375402,149.1,66.0,66,1.5588165738076976,0.5196055246025658,1.0726292119634744,0.00206151279929,0.045403885288486,0.0495661,0.0301785,0.0,1.2810093151818767,1.0916708930319108,0.9160269879713362,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48660,443,2024-04-01 18:37:57,0.12331,4764,38634.33622577244,0,0.0,553959.6734693878,744.2846723326954,680.5714285714286,74.0,66,2.444917050368697,0.8257209256308787,1.0936172767273022,0.0013958638409795,0.0373612612337912,0.0351281428571428,0.020213,0.0,1.197642346478356,0.9402290419835012,1.063570635821253,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.8.8,172.17.0.2,443,58028,2024-04-01 18:37:57,0.134985,1600,11853.168870615253,0,0.0,21713.05555555555,147.35350540640542,133.33333333333334,66.0,66,1.3708530342924514,0.4569510114308172,1.1051512905480405,0.0017418138819097,0.0417350438110435,0.0606239166666666,0.048461,0.0,0.8742952365212253,1.4525902246836735,0.6884253955500541,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.8.8,58028,443,2024-04-01 18:37:57,0.122378,6582,53784.176894539865,0,0.0,546610.4444444445,739.3310790467586,731.3333333333334,93.0,66,2.5901792231824827,0.8999125725800237,1.0109358419053216,0.0010249377567654,0.0320146490963969,0.0471291111111111,0.035424,0.0,1.0968520450622496,1.4721108130594864,0.6792966882171737,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50568,2024-04-01 18:37:57,0.1023,1497,14633.431085043989,0,0.0,25752.01,160.47432816497474,149.7,66.0,66,1.5647362595084866,0.5215787531694955,1.0719728000332314,0.00118736080036,0.0344581021003769,0.0417408,0.028509,0.0,1.1519903181076765,1.2113493621444529,0.8255256751278583,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50568,443,2024-04-01 18:37:57,0.092503,5102,55154.967946985504,0,0.0,604204.4081632653,777.3058652572134,728.8571428571429,74.0,66,2.527411044198598,0.8527623069430988,1.066472178910328,0.0007506677913877,0.0273983173094216,0.0295685714285714,0.018379,0.0,1.2252108005979896,1.0792112192380316,0.9266026725575016,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.248.249,172.17.0.2,443,48666,2024-04-01 18:37:57,0.096951,1426,14708.460975131768,0,0.0,27596.469135802465,166.12185026600946,158.44444444444446,66.0,66,1.669457286258502,0.5564857620861674,1.0484548754516725,0.0012090030986666,0.034770721860017,0.0432406666666666,0.030408,0.0,1.1071958803440596,1.2435941606489695,0.8041208552138503,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.248.249,48666,443,2024-04-01 18:37:57,0.087313,4868,55753.43877773069,0,0.0,1488873.222222222,1220.1939281205352,811.3333333333334,70.0,66,1.8226610940652912,0.610831865457133,1.5039366410688602,0.0007393885136666,0.0271916993523146,0.031515,0.0253895,0.0,0.6758128560448267,1.1589933969065227,0.8628176853027005,-1,-1,-1,,-1,,-0.0,1.0,DoH
146.75.8.81,172.17.0.2,443,33912,2024-04-01 18:37:57,0.170858,2049,11992.414753772138,0,0.0,13603.0475,116.63210321348063,102.45,66.0,66,0.9375634751252696,0.3125211583750898,1.138429509160377,0.0028361410170275,0.0532554318077273,0.04502185,0.0287935,0.0,0.9141799877948936,0.8453945160476067,1.1828796863684492,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.8.81,33912,443,2024-04-01 18:37:57,0.167359,96400,576007.2658177929,0,0.0,27607650.9,5254.298326132615,4820.0,2550.5,66,1.2957962371754674,0.904783037604784,1.090103387164443,0.0027512196076275,0.0524520696219653,0.04370265,0.02637,0.0,0.9913421982156604,0.8331920992817917,1.2002034115085776,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
96.17.52.124,172.17.0.2,443,50548,2024-04-01 18:37:57,0.54148,5168,9544.212159267192,0,0.0,4372.534194698152,66.12514041344753,77.13432835820896,66.0,66,0.5051480400007422,0.1683826800002474,0.8572725247099426,0.0091444880257937,0.095626816457486,0.1008162388059701,0.087564,0.0,0.4157486141514036,1.054267438159371,0.9485259278669218,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,96.17.52.124,50548,443,2024-04-01 18:37:57,0.52831,294897,558189.3206640041,0,0.0,10513318.971733335,3242.4248598438385,3931.96,2962.0,1514,0.897439455278586,0.7457258393079473,0.8246332261375595,0.0058217730496878,0.0763005442293029,0.0829097866666666,0.074394,0.0,0.3348253968310309,1.0866211703222086,0.9202839290380072,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
3.134.44.134,172.17.0.2,443,40706,2024-04-01 18:37:58,0.517534,1539,2973.7176687908427,0,0.0,21258.02083333333,145.80130600695364,128.25,66.0,66,1.2808527242622465,0.4269509080874155,1.1368522885532448,0.0413267488858541,0.2032898150076736,0.16302475,0.0486205,0.0,1.688292893507944,0.8019326988607189,1.2469874360038804,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,3.134.44.134,40706,443,2024-04-01 18:37:58,0.497919,6375,12803.287281666297,0,0.0,535797.3333333334,731.9817848371183,708.3333333333334,90.0,66,2.53421606715634,0.8775263901905241,1.033386049181814,0.0377020095333333,0.1941700531321278,0.136045,0.028642,0.0,1.659416551638604,0.7006487241749109,1.4272487274955183,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
3.22.139.176,172.17.0.2,443,49634,2024-04-01 18:37:58,0.426844,2261,5297.017177235712,0,0.0,12012.298676748584,109.60063264757454,98.30434782608695,66.0,66,0.8842379933142251,0.2947459977714083,1.1149113449333103,0.015212868230688,0.1233404565853722,0.1730280869565217,0.191884,0.0,-0.4586308555723599,1.4028494116750525,0.7128348856816815,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,3.22.139.176,49634,443,2024-04-01 18:37:58,0.407221,36406,89401.08687911478,0,0.0,1170251.2100000002,1081.78149827033,1820.3,2642.0,2642,-2.278741135748273,-0.7595803785827576,0.5942874791354887,0.01194234197029,0.1092810229193065,0.1584901,0.172265,0.0,-0.3781507428834583,1.4502984668896226,0.6895132435357573,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
8.8.4.4,172.17.0.2,443,46434,2024-04-01 18:37:58,0.265328,1598,6022.734125309051,0,0.0,21668.13888888889,147.20101524408346,133.16666666666666,66.0,66,1.3688764283716377,0.4562921427905459,1.1053893510194004,0.0071746864139097,0.084703520670098,0.1138444166666666,0.0885565,0.0,0.8956386865603022,1.3440340586321808,0.7440287644330209,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,46434,443,2024-04-01 18:37:58,0.252309,6822,27038.274496748036,0,0.0,532779.4214876035,729.9174073055138,620.1818181818181,74.0,66,2.244836796801622,0.7592390764149294,1.1769409968280051,0.0059311052320495,0.0770136691247053,0.1122816363636363,0.088474,0.0,0.9274056138691003,1.457944253789843,0.6858972813264682,-1,-1,-1,,-1,,-0.0,1.0,DoH
104.16.249.249,172.17.0.2,443,50582,2024-04-01 18:37:58,0.114618,1493,13025.877261861138,0,0.0,25634.810000000005,160.10874429586912,149.3,66.0,66,1.5608141897497074,0.5202713965832357,1.07239614397769,0.00150371728649,0.0387777937290145,0.0451229,0.0298785,0.0,1.17936570397973,1.1636273150382426,0.8593816826714273,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,50582,443,2024-04-01 18:37:58,0.104925,5045,48081.96330712413,0,0.0,593937.3469387755,770.6733075297052,720.7142857142857,74.0,66,2.5174647132411225,0.8495354378016395,1.0693187616864095,0.0009822181647755,0.0313403599975416,0.0319927142857142,0.019809,0.0,1.1662642949860793,1.020815149801208,0.979609285965964,-1,-1,-1,,-1,,-0.0,1.0,DoH
